id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1272563354360479744,1272563354360479744,1592237721000,2020-06-15,19:15:21,GTB Daylight Time,917004504,mash__36,Ameera,,"I live for music, only music",[],[],[],0,0,0,[],[],https://twitter.com/MASH__36/status/1272563354360479744,False,,0,,,,,,,"[{'user_id': '917004504', 'username': 'MASH__36'}]",,,,
1272563353785958401,1272563353785958401,1592237721000,2020-06-15,19:15:21,GTB Daylight Time,208205228,lola_39857,🅻🅾🅻🅰 🆆🅸🅻🅻🅸🅰🅼🆂 🍑😚😘,,"Clear skin, sun and fun 🌞...  pic.twitter.com/n705yII9Ex",[],[],['https://pbs.twimg.com/media/EakNnWKWkAES7q7.jpg'],0,0,0,[],[],https://twitter.com/Lola_39857/status/1272563353785958401,False,,0,,,,,,,"[{'user_id': '208205228', 'username': 'Lola_39857'}]",,,,
1272563353710465024,1272515790445727749,1592237721000,2020-06-15,19:15:21,GTB Daylight Time,27594643,sl8rgirl,petty davis eyes,,Also my favorite place to tweeze is in the car with the sun visor mirror. Best lighting ever.,"['bloodlesscoup', 'lachategris', 'gin__erso', 'theora666']",[],[],0,0,3,[],[],https://twitter.com/SL8Rgirl/status/1272563353710465024,False,,0,,,,,,,"[{'user_id': '27594643', 'username': 'SL8Rgirl'}, {'user_id': '14553115', 'username': 'bloodlesscoup'}, {'user_id': '3241961408', 'username': 'LaChategris'}, {'user_id': '2771901399', 'username': 'gin__erso'}, {'user_id': '2557239997', 'username': 'theora666'}]",,,,
1272563353014030338,1272563353014030338,1592237721000,2020-06-15,19:15:21,GTB Daylight Time,203630273,jjmusic2008,Jeremy Jackson,,Just posted a photo  https://www.instagram.com/p/CBdkrT2HaVn/?igshid=1erz6cebvrgjq …,[],['https://www.instagram.com/p/CBdkrT2HaVn/?igshid=1erz6cebvrgjq'],[],0,0,0,[],[],https://twitter.com/JJMusic2008/status/1272563353014030338,False,,0,,,,,,,"[{'user_id': '203630273', 'username': 'JJMusic2008'}]",,,,
1272563352758296577,1272563352758296577,1592237721000,2020-06-15,19:15:21,GTB Daylight Time,1189607116979482624,gctrivia,fleur⁷,,wtf who is rainbow bridge and wtf is lore 😭😭😭  pic.twitter.com/Ehr7PMB5m8,[],[],['https://pbs.twimg.com/media/EakNn4rXQAUsLiY.jpg'],1,0,0,[],[],https://twitter.com/gctrivia/status/1272563352758296577,False,,0,,,,,,,"[{'user_id': '1189607116979482624', 'username': 'gctrivia'}]",,,,
1272563352368267269,1272560163044589570,1592237720000,2020-06-15,19:15:20,GTB Daylight Time,467588115,mbradmusic,Mike Bradley,,"You’re a lawyer. Is this not over reaching on the par of the Court? I totally agree with the sentiment. Disagree on the method. Congress should change the law, not SCOTUS.",['abbybroyles'],[],[],0,0,0,[],[],https://twitter.com/MBradMusic/status/1272563352368267269,False,,0,,,,,,,"[{'user_id': '467588115', 'username': 'MBradMusic'}, {'user_id': '25034727', 'username': 'abbybroyles'}]",,,,
1272563351726379010,1272562719900590080,1592237720000,2020-06-15,19:15:20,GTB Daylight Time,68852853,maddmoneymusic,Christian Robinson Music,,"I could have told you that....
@elsegundopd
@KamalaHarris @GavinNewsom @CBSNews @FOXLA @ABC7 @CNN @BLMLA @NBCNews @ktva @KTLA @LAPDHQ @LACoSheriff @MayorOfLA @LAPDChiefMoore @NAACP @urbanleaguela #GeorgeFloyd #RobertFuller","['ktla', 'elsegundopd', 'kamalaharris', 'gavinnewsom', 'cbsnews', 'foxla', 'abc7', 'cnn', 'blmla', 'nbcnews', 'ktva', 'lapdhq', 'lacosheriff', 'mayorofla', 'lapdchiefmoore', 'naacp', 'urbanleaguela']",[],[],0,0,0,"['#georgefloyd', '#robertfuller']",[],https://twitter.com/maddmoneymusic/status/1272563351726379010,False,,0,,,,,,,"[{'user_id': '68852853', 'username': 'maddmoneymusic'}, {'user_id': '10252962', 'username': 'KTLA'}, {'user_id': '111362717', 'username': 'elsegundopd'}, {'user_id': '30354991', 'username': 'KamalaHarris'}, {'user_id': '11347122', 'username': 'GavinNewsom'}, {'user_id': '15012486', 'username': 'CBSNews'}, {'user_id': '9648652', 'username': 'FOXLA'}, {'user_id': '16374678', 'username': 'ABC7'}, {'user_id': '759251', 'username': 'CNN'}, {'user_id': '2940882906', 'username': 'BLMLA'}, {'user_id': '14173315', 'username': 'NBCNews'}, {'user_id': '18364698', 'username': 'ktva'}, {'user_id': '115705583', 'username': 'LAPDHQ'}, {'user_id': '1067499378175238144', 'username': 'LACoSheriff'}, {'user_id': '17070113', 'username': 'MayorOfLA'}, {'user_id': '1003702143881056256', 'username': 'LAPDChiefMoore'}, {'user_id': '44988185', 'username': 'NAACP'}, {'user_id': '70219258', 'username': 'urbanleaguela'}]",,,,
1272563351680212992,1272563349788610570,1592237720000,2020-06-15,19:15:20,GTB Daylight Time,746637552405209088,istansimmosa,agnes,,if you want to know what kinda music I enjoy then my favourite artists are taylor swift and kelsea ballerini so basically love songs lol give me a good bop and I'll appreciate it,[],[],[],0,0,1,[],[],https://twitter.com/istansimmosa/status/1272563351680212992,False,,0,,,,,,,"[{'user_id': '746637552405209088', 'username': 'istansimmosa'}]",,,,
1272563349788610570,1272563349788610570,1592237720000,2020-06-15,19:15:20,GTB Daylight Time,746637552405209088,istansimmosa,agnes,,I want to listen to new music so reply w your current favourite song or any song you want me to listen to,[],[],[],5,0,1,[],[],https://twitter.com/istansimmosa/status/1272563349788610570,False,,0,,,,,,,"[{'user_id': '746637552405209088', 'username': 'istansimmosa'}]",,,,
1272563348178157573,1272563348178157573,1592237719000,2020-06-15,19:15:19,GTB Daylight Time,781594081889775617,caej0se,pearpy @ COMMISISONS OPEN,,if you have me on discord and see my listening to the 5 different versions of invincible rainbow arrow on repeat ....mind ur business,[],[],[],1,0,2,[],[],https://twitter.com/CAEJ0SE/status/1272563348178157573,False,,0,,,,,,,"[{'user_id': '781594081889775617', 'username': 'CAEJ0SE'}]",,,,
1272563346273964033,1272561396417466369,1592237719000,2020-06-15,19:15:19,GTB Daylight Time,1194695481181589515,malabami_sun,kasia.,,IKR but it tastes good,['sjnfulstyles'],[],[],1,0,0,[],[],https://twitter.com/malabami_sun/status/1272563346273964033,False,,0,,,,,,,"[{'user_id': '1194695481181589515', 'username': 'malabami_sun'}, {'user_id': '972584167241388032', 'username': 'sjnfulstyles'}]",,,,
1272563343669309441,1272563343669309441,1592237718000,2020-06-15,19:15:18,GTB Daylight Time,83621134,musicplayersnow,MusicPlayers.com,,Blue Cat Audio Releases Blue Cat's Plug'n Script 3.3 Audio and MIDI Scripting Plug-In  @bluecataudio https://musicplayers.com/2020/06/blue-cat-audio-releases-blue-cats-plugn-script-3-3-audio-and-midi-scripting-plug-in/ …,['bluecataudio'],['https://musicplayers.com/2020/06/blue-cat-audio-releases-blue-cats-plugn-script-3-3-audio-and-midi-scripting-plug-in/'],[],0,0,0,[],[],https://twitter.com/MusicPlayersNow/status/1272563343669309441,False,,0,,,,,,,"[{'user_id': '83621134', 'username': 'MusicPlayersNow'}, {'user_id': '38000199', 'username': 'bluecataudio'}]",,,,
1272563342293565440,1272563342293565440,1592237718000,2020-06-15,19:15:18,GTB Daylight Time,118200240,ojtasteslikesun,Matt 🧢,,I think I might be pregnant. Bust a nut this morning and had hot flashes.,[],[],[],0,0,0,[],[],https://twitter.com/OJTastesLikeSun/status/1272563342293565440,False,,0,,,,,,,"[{'user_id': '118200240', 'username': 'OJTastesLikeSun'}]",,,,
1272563342272593921,1272563342272593921,1592237718000,2020-06-15,19:15:18,GTB Daylight Time,835056533939576832,propertybookhq,Property Booking,,"Dreaming of watching your family enjoying the sun in your own private garden? Now you can make it a reality on #sharedownership! From a minimum 5% deposit of just £4,300 with @Complete_Moves
 https://propertybooking.co.uk/shared-ownership/properties/boyton-place … pic.twitter.com/8qHoP1oAIn",['complete_moves'],['https://propertybooking.co.uk/shared-ownership/properties/boyton-place'],"['https://pbs.twimg.com/media/EakNnKEXQAEza9N.jpg', 'https://pbs.twimg.com/media/EakNnRaWsAU9HSK.jpg', 'https://pbs.twimg.com/media/EakNnaQX0AAX4w9.jpg']",0,0,0,['#sharedownership'],[],https://twitter.com/PropertyBookHQ/status/1272563342272593921,False,,0,,,,,,,"[{'user_id': '835056533939576832', 'username': 'PropertyBookHQ'}, {'user_id': '1082391406520483840', 'username': 'Complete_Moves'}]",,,,
1272563341509066752,1272563341509066752,1592237718000,2020-06-15,19:15:18,GTB Daylight Time,1171593604592091136,priti____,Prituuu || N2M🎶,,"@AmaalMallik Bhaiyu :) Your music gives a outburst of the soul. 

#WeTheBlessedAmaalians",['amaalmallik'],[],[],0,0,0,['#wetheblessedamaalians'],[],https://twitter.com/Priti____/status/1272563341509066752,False,,0,,,,,,,"[{'user_id': '1171593604592091136', 'username': 'Priti____'}, {'user_id': '78583540', 'username': 'AmaalMallik'}]",,,,
1272563341014286336,1272563341014286336,1592237718000,2020-06-15,19:15:18,GTB Daylight Time,61791921,libertarian_hub,Libertarian Hub,,"‘Hellboy’ Actor Wants To Fight Ted Cruz, Calls Jim Jordan Ugly  https://libertarianhub.com/2020/06/15/hellboy-actor-wants-to-fight-ted-cruz-calls-jim-jordan-ugly/ …",[],['https://libertarianhub.com/2020/06/15/hellboy-actor-wants-to-fight-ted-cruz-calls-jim-jordan-ugly/'],[],0,0,0,[],[],https://twitter.com/Libertarian_Hub/status/1272563341014286336,False,,0,,,,,,,"[{'user_id': '61791921', 'username': 'Libertarian_Hub'}]",,,,
1272563339844038657,1272563339844038657,1592237717000,2020-06-15,19:15:17,GTB Daylight Time,312199526,demarzio_,Bruno de Marzio,,New Age music gives me chills,[],[],[],0,0,0,[],[],https://twitter.com/deMarzio_/status/1272563339844038657,False,,0,,,,,,,"[{'user_id': '312199526', 'username': 'deMarzio_'}]",,,,
1272563339789402112,1272563339789402112,1592237717000,2020-06-15,19:15:17,GTB Daylight Time,47045978,ifrankwilliams,Frank Williams,,"HAPPY BIRTHDAY TO LEGENDARY RAPPER AND MOVIE STAR, ICE CUBE! O'Shea Jackson Sr., known professionally as Ice Cube, is an American rapper, actor, producer, director, and writer. Ice Cube…  https://www.instagram.com/p/CBdi9F8Ja8bSWntWQaOaCrd6_vGoqEnQczJDZM0/?igshid=392ffum6itcp …",[],['https://www.instagram.com/p/CBdi9F8Ja8bSWntWQaOaCrd6_vGoqEnQczJDZM0/?igshid=392ffum6itcp'],[],0,0,0,[],[],https://twitter.com/ifrankwilliams/status/1272563339789402112,False,,0,,,,,,,"[{'user_id': '47045978', 'username': 'ifrankwilliams'}]",,,,
1272563338627608576,1272563338627608576,1592237717000,2020-06-15,19:15:17,GTB Daylight Time,485940692,bushmusicrecord,BUSH MUSIC RECORDS,,"MOTIVATIONAL MONDAY 💪
The will to win, the desire to succeed, the urge to reach your full potential... these are the keys that will unlock the door to personal excellence.

Confucius  https://www.instagram.com/p/CBdkkBQHdLmaANzdPNOpxLqMeQNR4ybDOizV800/?igshid=18btktt8tqb5j …",[],['https://www.instagram.com/p/CBdkkBQHdLmaANzdPNOpxLqMeQNR4ybDOizV800/?igshid=18btktt8tqb5j'],[],0,0,0,[],[],https://twitter.com/BUSHMUSICRECORD/status/1272563338627608576,False,,0,,,,,,,"[{'user_id': '485940692', 'username': 'BUSHMUSICRECORD'}]",,,,
1272563337189081095,1272563337189081095,1592237717000,2020-06-15,19:15:17,GTB Daylight Time,444182638,herbiehunkele,Herbie Hunkele,,"Some kid, understandably confused because of their youth: How do you play C hashtag?

Their music teacher, who peaked in college wind band:  pic.twitter.com/Pkpu75ELBF",[],[],['https://pbs.twimg.com/media/EakNnChWAAALCFD.jpg'],0,1,0,[],[],https://twitter.com/HerbieHunkele/status/1272563337189081095,False,,0,,,,,,,"[{'user_id': '444182638', 'username': 'HerbieHunkele'}]",,,,
1272563336366956544,1272280457082740737,1592237717000,2020-06-15,19:15:17,GTB Daylight Time,2852322640,nia_anarchist,Noel MAC,,"by the way, you are not even a good actor, you can't even portray yourself as someone who knows what they are talking about.  It's clear from miles away that you talk a lot shit","['dbrockert', 'gidonbrack', 'hearshout', 'noamchomskyt']",[],[],0,0,0,[],[],https://twitter.com/NIA_Anarchist/status/1272563336366956544,False,,0,,,,,,,"[{'user_id': '2852322640', 'username': 'NIA_Anarchist'}, {'user_id': '237822026', 'username': 'dbrockert'}, {'user_id': '3162908984', 'username': 'gidonbrack'}, {'user_id': '1468115785', 'username': 'hearshout'}, {'user_id': '931468093', 'username': 'noamchomskyT'}]",,,,
1272563334794141698,1272562864746835970,1592237716000,2020-06-15,19:15:16,GTB Daylight Time,1070701929150509057,kennyalphaomega,Gayoncé,,"Exactly, she's talented but her music dosent move me at all",['onlychloexhalle'],[],[],0,0,0,[],[],https://twitter.com/KennyAlphaOmega/status/1272563334794141698,False,,0,,,,,,,"[{'user_id': '1070701929150509057', 'username': 'KennyAlphaOmega'}, {'user_id': '1209954086646419457', 'username': 'onlychloexhalle'}]",,,,
1272563334693388297,1272551074780590085,1592237716000,2020-06-15,19:15:16,GTB Daylight Time,1266797675992752129,gratefulyetdead,"Grateful, Yet, Dead",,Was on a long car ride when I was 13 and had exhausted my music library. Listened to Box of Rain and never looked back. I’ve never felt a stronger connection to anything in my entire life. Words can’t describe how happy I am to be with the music and all you people. (~);},"['cubsgirl1825', 'missing_jerry']",[],[],0,0,0,[],[],https://twitter.com/gratefulyetdead/status/1272563334693388297,False,,0,,,,,,,"[{'user_id': '1266797675992752129', 'username': 'gratefulyetdead'}, {'user_id': '1491257024', 'username': 'cubsgirl1825'}, {'user_id': '470722326', 'username': 'missing_jerry'}]",,,,
1272563334408216579,1272563334408216579,1592237716000,2020-06-15,19:15:16,GTB Daylight Time,50329471,sentinel_sports,Sun Sentinel Sports,,Plantation native @DanielBerger59 wins PGA’s first tournament after hiatus https://www.sun-sentinel.com/sports/golf/fl-sp-daniel-berger-golf-schwab-20200615-mj2b52ldevfgxowcnos2hexwq4-story.html …,['danielberger59'],['https://www.sun-sentinel.com/sports/golf/fl-sp-daniel-berger-golf-schwab-20200615-mj2b52ldevfgxowcnos2hexwq4-story.html'],[],0,1,0,[],[],https://twitter.com/Sentinel_Sports/status/1272563334408216579,False,,0,,,,,,,"[{'user_id': '50329471', 'username': 'Sentinel_Sports'}, {'user_id': '365659638', 'username': 'DanielBerger59'}]",,,,
1272563334387126274,1272563334387126274,1592237716000,2020-06-15,19:15:16,GTB Daylight Time,941311030755512321,donghyunet,딸기잼잼🍓,,"remember bnm4? those boys who got the nation hooked with “welcome to my hollywood”?

they debuted under wanna one, mxm, ydpp, and are now together in #AB6IX 

the once trainees with big dreams are now artists who inspire people with their music. they all reached their dreams. ✨  pic.twitter.com/P2v405KPYo",[],[],"['https://pbs.twimg.com/media/EakNhl2WsAELfpm.jpg', 'https://pbs.twimg.com/media/EakNhlxXgAI_djn.jpg', 'https://pbs.twimg.com/media/EakNhluXsAA-9JM.jpg', 'https://pbs.twimg.com/media/EakNhl3X0AAT7ek.jpg']",0,0,0,['#ab6ix'],[],https://twitter.com/donghyunet/status/1272563334387126274,False,,0,,,,,,,"[{'user_id': '941311030755512321', 'username': 'donghyunet'}]",,,,
1272563333934338053,1272563333934338053,1592237716000,2020-06-15,19:15:16,GTB Daylight Time,1053193229137522689,jeziiblac,👑 𝕭𝖑𝖆𝖈 𝕵𝖊𝖟𝖎𝖎,,"Igbo | Lagos East | #dontleavemechallange | 580k
#Photography #PhotoExpress
When last did u see a 🌈 Rainbow ?
Photocredit and edit @JeziiBlac pic.twitter.com/Pk5LB2pqRc",['jeziiblac'],[],['https://pbs.twimg.com/media/EakNmQUWAAECwOM.jpg'],0,0,0,"['#dontleavemechallange', '#photography', '#photoexpress']",[],https://twitter.com/JeziiBlac/status/1272563333934338053,False,,0,,,,,,,"[{'user_id': '1053193229137522689', 'username': 'JeziiBlac'}]",,,,
1272563332675850240,1272563332675850240,1592237716000,2020-06-15,19:15:16,GTB Daylight Time,24490795,bhaskargyawali,Bhaskar Gyawali,,Zoom is no more a Indian music channel only.,[],[],[],0,0,1,[],[],https://twitter.com/bhaskargyawali/status/1272563332675850240,False,,0,,,,,,,"[{'user_id': '24490795', 'username': 'bhaskargyawali'}]",,,,
1272563331685969920,1272561417686667268,1592237716000,2020-06-15,19:15:16,GTB Daylight Time,3038429233,gaurav_gs30,Gaurav Sharma,,"We only sees that in young age these star kids were fats, now they have chiseled body.

We have actors like who won best actor awards for Judwa 2.

But actors like Rajkumar Rao, Pankaj Tripathi, K k menon, Manoj Bajpai are nowhere.",[],[],[],0,0,0,[],[],https://twitter.com/gaurav_gs30/status/1272563331685969920,False,,0,,,,,,,"[{'user_id': '3038429233', 'username': 'gaurav_gs30'}]",,,,
1272563329316380673,1272563329316380673,1592237715000,2020-06-15,19:15:15,GTB Daylight Time,16890839,lesproctor,Les Proctor ⏳,,"Black Hole Sun

Where can I get a Punisher tshirt like Chris Cornell? Wait. How'd he know Punisher was going to be so popular?🤔
The black hole sun is coming to wash away and suck up anything that's not 100% real. 

#RIPChrisCornell

h/t: @Warrior_4Truth https://youtu.be/3mbBbFH9fAg ",['warrior_4truth'],['https://youtu.be/3mbBbFH9fAg'],[],0,0,1,['#ripchriscornell'],[],https://twitter.com/LesProctor/status/1272563329316380673,False,,0,,,,,,,"[{'user_id': '16890839', 'username': 'LesProctor'}, {'user_id': '866659083239247872', 'username': 'Warrior_4Truth'}]",,,,
1272563329282846722,1272563329282846722,1592237715000,2020-06-15,19:15:15,GTB Daylight Time,477989300,takeoverplug,#TTO ☆BOSS☆,,GET YA MUSIC/VIDEO BLASTED TO OUR NETWORK PLUS A #BLOG FEATURE FOR AN INCREDIBLE PRICE!!! DM ME FOR DETAILS #TTO #T_O_P #TTO_PROMOS2,[],[],[],0,0,0,"['#blog', '#tto', '#t_o_p', '#tto_promos2']",[],https://twitter.com/TakeOverPLUG/status/1272563329282846722,False,,0,,,,,,,"[{'user_id': '477989300', 'username': 'TakeOverPLUG'}]",,,,
1272563329215549444,1272563329215549444,1592237715000,2020-06-15,19:15:15,GTB Daylight Time,849118127275204609,mahal_music,Mahal 💬,,Supposed to going having a good time this season but I’m having a hard time :/ fuck coronavirus,[],[],[],0,0,0,[],[],https://twitter.com/Mahal_Music/status/1272563329215549444,False,,0,,,,,,,"[{'user_id': '849118127275204609', 'username': 'Mahal_Music'}]",,,,
1272563328330719235,1272563328330719235,1592237715000,2020-06-15,19:15:15,GTB Daylight Time,300337645,icecoldd_,#TTO ☆OWNER☆,,GET YA MUSIC/VIDEO BLASTED TO OUR NETWORK PLUS A #BLOG FEATURE FOR AN INCREDIBLE PRICE!!! DM ME FOR DETAILS #TTO #T_O_P #TTO_PROMOS2,[],[],[],0,0,0,"['#blog', '#tto', '#t_o_p', '#tto_promos2']",[],https://twitter.com/IceColdd_/status/1272563328330719235,False,,0,,,,,,,"[{'user_id': '300337645', 'username': 'IceColdd_'}]",,,,
1272563325839134721,1272555862532505600,1592237714000,2020-06-15,19:15:14,GTB Daylight Time,1061048380447752192,upsieimisstony,car シ | louis’ lovebot,,apple music>>,['mythmakinvg'],[],[],0,0,0,[],[],https://twitter.com/upsieimisstony/status/1272563325839134721,False,,0,,,,,,,"[{'user_id': '1061048380447752192', 'username': 'upsieimisstony'}, {'user_id': '1211768124283899905', 'username': 'mythmakinvg'}]",,,,
1272563325587652608,1272563325587652608,1592237714000,2020-06-15,19:15:14,GTB Daylight Time,913849808137338880,isrrocks,Indie Star Radio,,"#NowPlaying Jam Tako - Deal In Nightmare on Indie Star Radio! Listen Live at 
 https://www.indiestarradio.com/  or on our players for your
Desktop:  https://s4.radio.co/s2558e12e7/listen …
Mobile:  https://s4.radio.co/s2558e12e7/low 
#Live #Music",[],"['https://www.indiestarradio.com/', 'https://s4.radio.co/s2558e12e7/listen', 'https://s4.radio.co/s2558e12e7/low']",[],0,0,1,"['#nowplaying', '#live', '#music']",[],https://twitter.com/isrrocks/status/1272563325587652608,False,,0,,,,,,,"[{'user_id': '913849808137338880', 'username': 'isrrocks'}]",,,,
1272563324698398723,1270004111711354880,1592237714000,2020-06-15,19:15:14,GTB Daylight Time,1202999373178777600,crmr_008,Carré Nato,,"Day 8 - Music from a shooter (first or third person)
 https://www.youtube.com/watch?v=OCdDsHREee0 …",[],['https://www.youtube.com/watch?v=OCdDsHREee0'],[],0,0,0,[],[],https://twitter.com/crmr_008/status/1272563324698398723,False,,0,,,,,,,"[{'user_id': '1202999373178777600', 'username': 'crmr_008'}]",,,,
1272563324065021953,1272563324065021953,1592237714000,2020-06-15,19:15:14,GTB Daylight Time,1247237141404569608,rebeca05280675,rebeca :),,"""like the sun misses the sky""",[],[],[],0,0,0,[],[],https://twitter.com/Rebeca05280675/status/1272563324065021953,False,,0,,,,,,,"[{'user_id': '1247237141404569608', 'username': 'Rebeca05280675'}]",,,,
1272563323972669449,1272563323972669449,1592237714000,2020-06-15,19:15:14,GTB Daylight Time,1247759513865707520,forgodsake_lili,liliana²⁸,,@NiallOfficial i wanna share one of your songs to my zoom class so they have taste (its a music appreciation class btw).... what song would you want them to listen to? x.,['niallofficial'],[],[],0,0,0,[],[],https://twitter.com/forgodsake_lili/status/1272563323972669449,False,,0,,,,,,,"[{'user_id': '1247759513865707520', 'username': 'forgodsake_lili'}, {'user_id': '105119490', 'username': 'NiallOfficial'}]",,,,
1272563323888734208,1272563323888734208,1592237714000,2020-06-15,19:15:14,GTB Daylight Time,1084287436757229569,lyricistkai,neia 𖧵 was @kaipremacist,,im gonna say it...... actor soobin  pic.twitter.com/bNc2sAsaHk,[],[],['https://pbs.twimg.com/media/EakNlfqU0AMxGGm.jpg'],2,6,31,[],[],https://twitter.com/lyricistkai/status/1272563323888734208,False,,0,,,,,,,"[{'user_id': '1084287436757229569', 'username': 'lyricistkai'}]",,,,
1272563322962018306,1272560499859881984,1592237713000,2020-06-15,19:15:13,GTB Daylight Time,1244527865250660357,northie37192591,Northie 🥂,,That music has been stuck in my head all day 🤣🤣,['cambridge_stan'],[],[],0,0,1,[],[],https://twitter.com/Northie37192591/status/1272563322962018306,False,,0,,,,,,,"[{'user_id': '1244527865250660357', 'username': 'Northie37192591'}, {'user_id': '1589361606', 'username': 'cambridge_stan'}]",,,,
1272563322890727424,1272563322890727424,1592237713000,2020-06-15,19:15:13,GTB Daylight Time,909977156381327361,jysun77,Eric sun,,"Another day! It's June 16, 2020 at 12:15AM#Rewardspoints #MembersGetIT #Rewardspoints hi #MembersGetIT jysun77 Marriott Rewards",[],[],[],0,0,0,"['#membersgetit', '#rewardspoints', '#membersgetit']",[],https://twitter.com/jysun77/status/1272563322890727424,False,,0,,,,,,,"[{'user_id': '909977156381327361', 'username': 'jysun77'}]",,,,
1272563321565257729,1272563306721619969,1592237713000,2020-06-15,19:15:13,GTB Daylight Time,16317379,cactus_music,Cactus Music,Cactus Music,"Monday - closed⠀
Tuesday - 12-5⠀
Wednesday - 12-5⠀
Thursday - 12-5⠀
Friday - 12-5⠀
Saturday - 11-5⠀
Sunday - 12-5⠀
⠀
If you need anything you can shop 24hrs here ➡️ https://linktr.ee/cactus_music  Questions? Email us at cactuscurbside@gmail.com – at Cactus Music",[],['https://linktr.ee/cactus_music'],[],0,0,1,[],[],https://twitter.com/cactus_music/status/1272563321565257729,False,,0,,,,,,,"[{'user_id': '16317379', 'username': 'cactus_music'}]",,,,
1272563321435275264,1272439648426622977,1592237713000,2020-06-15,19:15:13,GTB Daylight Time,1225525423641153537,apollothebigsun,Apollo,,That's rude :(,['ismaelrashid9'],[],[],1,0,0,[],[],https://twitter.com/ApolloTheBigSun/status/1272563321435275264,False,,0,,,,,,,"[{'user_id': '1225525423641153537', 'username': 'ApolloTheBigSun'}, {'user_id': '1243274200984494081', 'username': 'IsmaelRashid9'}]",,,,
1272563319354748928,1272538013982048256,1592237713000,2020-06-15,19:15:13,GTB Daylight Time,965998846156263429,eunnssang,esa,,who's been wanting to hide out from the sun and run,['wonyyounng'],[],[],0,0,0,[],[],https://twitter.com/eunnssang/status/1272563319354748928,False,,0,,,,,,,"[{'user_id': '965998846156263429', 'username': 'eunnssang'}, {'user_id': '1201142167248359426', 'username': 'wonyyounng'}]",,,,
1272563319312797709,1272563319312797709,1592237713000,2020-06-15,19:15:13,GTB Daylight Time,285997515,priyankaugust,priyanka❦,,"aku nangis denger yonk blg day6 worked out bcs of mydays. iya semuanya jg will thank their fans tapi kek day6 started up without the ""privilege"" of being korea's style of music & without mydays trying to get them position in the chart he said that mreka gamungkin bisa kek skrg😭",[],[],[],0,0,0,[],[],https://twitter.com/priyankaugust/status/1272563319312797709,False,,0,,,,,,,"[{'user_id': '285997515', 'username': 'priyankaugust'}]",,,,
1272563319119937536,1272563319119937536,1592237713000,2020-06-15,19:15:13,GTB Daylight Time,35757323,betawards,#BETAwards,,"The nominees for Best Female R&B/Pop Artist Are: @beyonce, @hermusicx, @jheneaiko, @kehlani, @lizzo & @IAMSUMMERWALKER! Watch the #BETAwards Sun Jun 28 8/7c to see who wins!  pic.twitter.com/JVElTOeBF0","['beyonce', 'hermusicx', 'jheneaiko', 'kehlani', 'lizzo', 'iamsummerwalker']",[],[],4,13,21,['#betawards'],[],https://twitter.com/BETAwards/status/1272563319119937536,False,,1,,,,,,,"[{'user_id': '35757323', 'username': 'BETAwards'}, {'user_id': '31239408', 'username': 'Beyonce'}, {'user_id': '774357990711316481', 'username': 'HERMusicx'}, {'user_id': '21247989', 'username': 'JheneAiko'}, {'user_id': '776860630934360064', 'username': 'Kehlani'}, {'user_id': '323417384', 'username': 'lizzo'}, {'user_id': '200329893', 'username': 'IAMSUMMERWALKER'}]",,,,
1272563318218125312,1272533134911787009,1592237712000,2020-06-15,19:15:12,GTB Daylight Time,770664918546649088,chaitanya_ns,Chaitanya N S,,You do realize that you are a below average actor only surviving because of nepotism !!!,['sonamakapoor'],[],[],0,0,0,[],[],https://twitter.com/Chaitanya_ns/status/1272563318218125312,False,,0,,,,,,,"[{'user_id': '770664918546649088', 'username': 'Chaitanya_ns'}, {'user_id': '51376979', 'username': 'sonamakapoor'}]",,,,
1272563317857497093,1272436055992565761,1592237712000,2020-06-15,19:15:12,GTB Daylight Time,170011443,tyler_reznik,Tyler Reznik #BlackLivesMatter,,Not just any dude; a 70-year-old actor who STILL verbally took him to school.,"['ohnoshetwitnt', 'gailsimone']",[],[],0,0,0,[],[],https://twitter.com/Tyler_Reznik/status/1272563317857497093,False,,0,,,,,,,"[{'user_id': '170011443', 'username': 'Tyler_Reznik'}, {'user_id': '149249831', 'username': 'OhNoSheTwitnt'}, {'user_id': '16024323', 'username': 'GailSimone'}]",,,,
1272563317203062785,1272553243965448192,1592237712000,2020-06-15,19:15:12,GTB Daylight Time,1265960359195705351,chintiadwil,Sinsin,,the moon embracing the sun,['kdrama_menfess'],[],[],0,0,0,[],[],https://twitter.com/chintiadwil/status/1272563317203062785,False,,0,,,,,,,"[{'user_id': '1265960359195705351', 'username': 'chintiadwil'}, {'user_id': '1012588105591713793', 'username': 'kdrama_menfess'}]",,,,
